"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/17111","","McHenry County","Count_Death_Neoplasms","2018","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",539,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17111","","McHenry County","Count_Death_Neoplasms","2019","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",529,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17111","","McHenry County","Count_Death_Neoplasms","2020","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",569,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","1999","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",227,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2000","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",229,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2001","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",226,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2002","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",244,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2003","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",263,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2004","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",225,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2005","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",219,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2006","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",257,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2007","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",247,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2008","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",261,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2009","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",245,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2010","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",288,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2011","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",246,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2012","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",257,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2013","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",262,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2014","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",268,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2015","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",268,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2016","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",246,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2017","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",273,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2018","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",269,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2019","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",270,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17113","","McLean County","Count_Death_Neoplasms","2020","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",259,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","1999","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",130,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2000","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",144,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2001","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",167,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2002","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",133,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2003","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",159,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2004","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",136,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2005","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",157,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2006","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",152,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2007","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",133,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2008","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",142,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2009","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",160,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2010","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",141,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2011","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",162,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2012","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",162,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2013","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",153,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2014","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",131,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2015","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",141,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2016","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",158,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2017","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",132,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2018","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",149,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2019","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",141,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17195","","Whiteside County","Count_Death_Neoplasms","2020","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",153,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","1999","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",735,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2000","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",774,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2001","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",767,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2002","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",754,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2003","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",787,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2004","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",883,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2005","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",879,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2006","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",912,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2007","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",921,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2008","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",983,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2009","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",1002,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2010","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",971,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2011","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",982,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2012","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",1066,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2013","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",1012,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2014","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",1061,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2015","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",1047,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2016","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",1067,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2017","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",1094,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2018","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",1140,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2019","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",1157,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17197","","Will County","Count_Death_Neoplasms","2020","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",1153,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","1999","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",567,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2000","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",617,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2001","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",621,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2002","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",589,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2003","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",564,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2004","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",595,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2005","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",635,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2006","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",585,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2007","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",574,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2008","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",659,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2009","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",633,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2010","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",593,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2011","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",713,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2012","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",673,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2013","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",677,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2014","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",696,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2015","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",690,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2016","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",652,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2017","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",660,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2018","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",628,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2019","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",610,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/17201","","Winnebago County","Count_Death_Neoplasms","2020","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",642,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
