"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/18081","","Johnson County","Count_Death_Neoplasms","2018","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",276,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18081","","Johnson County","Count_Death_Neoplasms","2019","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",316,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18081","","Johnson County","Count_Death_Neoplasms","2020","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",282,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","1999","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",121,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2000","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",123,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2001","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",134,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2002","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",139,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2003","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",125,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2004","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",135,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2005","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",120,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2006","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",130,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2007","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",150,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2008","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",141,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2009","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",137,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2010","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",136,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2011","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",147,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2012","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",163,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2013","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",173,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2014","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",136,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2015","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",177,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2016","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",135,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2017","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",155,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2018","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",157,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2019","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",154,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18109","","Morgan County","Count_Death_Neoplasms","2020","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",161,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","1999","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",292,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2000","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",262,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2001","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",280,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2002","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",279,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2003","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",299,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2004","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",320,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2005","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",274,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2006","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",286,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2007","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",313,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2008","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",328,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2009","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",342,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2010","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",284,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2011","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",322,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2012","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",317,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2013","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",331,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2014","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",329,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2015","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",341,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2016","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",314,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2017","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",356,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2018","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",337,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2019","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",353,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18127","","Porter County","Count_Death_Neoplasms","2020","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",361,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","1999","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",74,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2000","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",94,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2001","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",101,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2002","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",83,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2003","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",102,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2004","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",95,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2005","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",92,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2006","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",87,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2007","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",97,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2008","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",89,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2009","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",82,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2010","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",123,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2011","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",98,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2012","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",89,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2013","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",90,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2014","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",83,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2015","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",97,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2016","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",129,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2017","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",113,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2018","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",97,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2019","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",101,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18145","","Shelby County","Count_Death_Neoplasms","2020","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",114,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","1999","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",82,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2000","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",104,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2001","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",95,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2002","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",105,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2003","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",137,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2004","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",96,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2005","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",114,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2006","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",119,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2007","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",108,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2008","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",113,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2009","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",116,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2010","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",99,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2011","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",123,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2012","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",104,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2013","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",121,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2014","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",117,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2015","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",121,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2016","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",118,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2017","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",109,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2018","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",136,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2019","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",124,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
"geoId/18173","","Warrick County","Count_Death_Neoplasms","2020","CDC_Mortality_UnderlyingCause","https://wonder.cdc.gov/ucd-icd10.html","","","",137,"Deaths From Neoplasms (Tumors or Abnormal Growths)"
